,state_id,state_name,city
12054,17,Illinois,Kaskaskia village
12055,17,Illinois,Keenes village
12056,17,Illinois,Keensburg village
12058,17,Illinois,Kell village
12059,17,Illinois,Kempton village
12060,17,Illinois,Kenilworth village
12061,17,Illinois,Kenney village
12063,17,Illinois,Keyesport village
12064,17,Illinois,Kilbourne village
12065,17,Illinois,Kildeer village
12066,17,Illinois,Kincaid village
12067,17,Illinois,Kinderhook village
12068,17,Illinois,Kingston village
12069,17,Illinois,Kingston Mines village
12071,17,Illinois,Kinsman village
12072,17,Illinois,Kirkland village
12073,17,Illinois,Kirkwood village
12076,17,Illinois,Ladd village
12077,17,Illinois,La Fayette village
12078,17,Illinois,La Grange village
12079,17,Illinois,La Grange Park village
12081,17,Illinois,Lake Barrington village
12082,17,Illinois,Lake Bluff village
12084,17,Illinois,Lake in the Hills village
12086,17,Illinois,Lakemoor village
12087,17,Illinois,Lake Villa village
12088,17,Illinois,Lakewood village
12089,17,Illinois,Lake Zurich village
12090,17,Illinois,La Moille village
12092,17,Illinois,Lansing village
12093,17,Illinois,La Prairie village
12094,17,Illinois,La Rose village
12095,17,Illinois,LaSalle
12096,17,Illinois,Latham village
12098,17,Illinois,Leaf River village
12100,17,Illinois,Lee village
12101,17,Illinois,Leland village
12102,17,Illinois,Leland Grove
12103,17,Illinois,Lemont village
12104,17,Illinois,Lena village
12105,17,Illinois,Lenzburg village
12106,17,Illinois,Leonore village
12107,17,Illinois,Lerna village
12111,17,Illinois,Liberty village
12112,17,Illinois,Libertyville village
12113,17,Illinois,Lily Lake village
12114,17,Illinois,Lima village
12115,17,Illinois,Limestone village
12117,17,Illinois,Lincolnshire village
12118,17,Illinois,Lincolnwood village
12119,17,Illinois,Lindenhurst village
12120,17,Illinois,Lisbon village
12121,17,Illinois,Lisle village
12123,17,Illinois,Littleton village
12124,17,Illinois,Little York village
12125,17,Illinois,Liverpool village
12126,17,Illinois,Livingston village
12127,17,Illinois,Loami village
12129,17,Illinois,Loda village
12130,17,Illinois,Lomax village
12131,17,Illinois,Lombard village
12132,17,Illinois,London Mills village
12133,17,Illinois,Long Creek village
12134,17,Illinois,Long Grove village
12135,17,Illinois,Long Point village
12136,17,Illinois,Longview village
12137,17,Illinois,Loraine village
12138,17,Illinois,Lostant village
12139,17,Illinois,Louisville village
12141,17,Illinois,Lovington village
12142,17,Illinois,Ludlow village
12143,17,Illinois,Lyndon village
12144,17,Illinois,Lynnville village
12145,17,Illinois,Lynwood village
12146,17,Illinois,Lyons village
12147,17,Illinois,McClure village
12148,17,Illinois,McCook village
12149,17,Illinois,McCullom Lake village
12150,17,Illinois,Macedonia village
12151,17,Illinois,McHenry
12152,17,Illinois,Machesney Park village
12153,17,Illinois,Mackinaw village
12154,17,Illinois,McLean village
12155,17,Illinois,McLeansboro
12156,17,Illinois,McNabb village
12160,17,Illinois,Maeystown village
12161,17,Illinois,Magnolia village
12162,17,Illinois,Mahomet village
12163,17,Illinois,Makanda village
12164,17,Illinois,Malden village
12165,17,Illinois,Malta village
12166,17,Illinois,Manchester village
12167,17,Illinois,Manhattan village
12168,17,Illinois,Manito village
12169,17,Illinois,Manlius village
12170,17,Illinois,Mansfield village
12171,17,Illinois,Manteno village
12172,17,Illinois,Maple Park village
12173,17,Illinois,Mapleton village
12174,17,Illinois,Maquon village
12176,17,Illinois,Marietta village
12177,17,Illinois,Marine village
12179,17,Illinois,Marissa village
12180,17,Illinois,Mark village
12183,17,Illinois,Marquette Heights
12187,17,Illinois,Martinton village
12188,17,Illinois,Maryville village
12192,17,Illinois,Matherville village
12193,17,Illinois,Matteson village
12195,17,Illinois,Maunie village
12196,17,Illinois,Maywood village
12197,17,Illinois,Mazon village
12198,17,Illinois,Mechanicsburg village
12199,17,Illinois,Media village
12200,17,Illinois,Medora village
12201,17,Illinois,Melrose Park village
12202,17,Illinois,Melvin village
12203,17,Illinois,Mendon village
12205,17,Illinois,Menominee village
12206,17,Illinois,Meredosia village
12207,17,Illinois,Merrionette Park village
12208,17,Illinois,Metamora village
12209,17,Illinois,Metcalf village
12211,17,Illinois,Mettawa village
12212,17,Illinois,Middletown village
12213,17,Illinois,Midlothian village
12214,17,Illinois,Milan village
12215,17,Illinois,Milford village
12216,17,Illinois,Millbrook village
12217,17,Illinois,Mill Creek village
12218,17,Illinois,Milledgeville village
12219,17,Illinois,Millington village
12220,17,Illinois,Mill Shoals village
12221,17,Illinois,Millstadt village
12222,17,Illinois,Milton village
12223,17,Illinois,Mineral village
12224,17,Illinois,Minier village
12226,17,Illinois,Minooka village
12227,17,Illinois,Modesto village
12228,17,Illinois,Mokena village
12231,17,Illinois,Monee village
12233,17,Illinois,Monroe Center village
12234,17,Illinois,Montgomery village
12236,17,Illinois,Montrose village
12239,17,Illinois,Morrisonville village
12240,17,Illinois,Morton village
12241,17,Illinois,Morton Grove village
12244,17,Illinois,Mound Station village
12245,17,Illinois,Mount Auburn village
12248,17,Illinois,Mount Clare village
12249,17,Illinois,Mount Erie village
12250,17,Illinois,Mount Morris village
12252,17,Illinois,Mount Prospect village
12256,17,Illinois,Mount Zion village
12257,17,Illinois,Moweaqua village
12258,17,Illinois,Muddy village
12259,17,Illinois,Mulberry Grove village
12260,17,Illinois,Muncie village
12261,17,Illinois,Mundelein village
12263,17,Illinois,Murrayville village
12265,17,Illinois,Naplate village
12270,17,Illinois,Nebo village
12271,17,Illinois,Nelson village
12273,17,Illinois,Neponset village
12274,17,Illinois,Newark village
12275,17,Illinois,New Athens village
12276,17,Illinois,New Baden village
12277,17,Illinois,New Bedford village
12278,17,Illinois,New Berlin village
12280,17,Illinois,New Burnside village
12282,17,Illinois,New Douglas village
12283,17,Illinois,New Grand Chain village
12284,17,Illinois,New Haven village
12285,17,Illinois,New Holland village
12286,17,Illinois,New Lenox village
12288,17,Illinois,New Milford village
12289,17,Illinois,New Minden village
12290,17,Illinois,New Salem village
12292,17,Illinois,Niantic village
12293,17,Illinois,Niles village
12295,17,Illinois,Noble village
12297,17,Illinois,Nora village
12299,17,Illinois,Norridge village
12300,17,Illinois,Norris village
12301,17,Illinois,Norris City village
12302,17,Illinois,North Aurora village
12303,17,Illinois,North Barrington village
12304,17,Illinois,Northbrook village
12306,17,Illinois,North City village
12307,17,Illinois,Northfield village
12308,17,Illinois,North Henderson village
12309,17,Illinois,Northlake
12310,17,Illinois,North Pekin village
12311,17,Illinois,North Riverside village
12312,17,Illinois,North Utica village
12313,17,Illinois,Norwood village
12314,17,Illinois,Oak Brook village
12315,17,Illinois,Oakbrook Terrace
12316,17,Illinois,Oakdale village
12317,17,Illinois,Oakford village
12319,17,Illinois,Oak Grove village
12321,17,Illinois,Oak Lawn village
12322,17,Illinois,Oak Park village
12323,17,Illinois,Oakwood village
12324,17,Illinois,Oakwood Hills village
12325,17,Illinois,Oblong village
12326,17,Illinois,Oconee village
12327,17,Illinois,Odell village
12328,17,Illinois,Odin village
12330,17,Illinois,Ogden village
12332,17,Illinois,Ohio village
12333,17,Illinois,Ohlman village
12334,17,Illinois,Okawville village
12335,17,Illinois,Old Mill Creek village
12336,17,Illinois,Old Ripley village
12337,17,Illinois,Old Shawneetown village
12338,17,Illinois,Olmsted village
12340,17,Illinois,Olympia Fields village
12341,17,Illinois,Omaha village
12342,17,Illinois,Onarga village
12344,17,Illinois,Oquawka village
12345,17,Illinois,Orangeville village
12346,17,Illinois,Oreana village
12349,17,Illinois,Orion village
12350,17,Illinois,Orland Hills village
12351,17,Illinois,Orland Park village
12352,17,Illinois,Oswego village
12354,17,Illinois,Otterville
12355,17,Illinois,Owaneco village
12356,17,Illinois,Palatine village
12357,17,Illinois,Palestine village
12358,17,Illinois,Palmer village
12359,17,Illinois,Palmyra village
12362,17,Illinois,Palos Park village
12364,17,Illinois,Panama village
12365,17,Illinois,Panola village
12366,17,Illinois,Papineau village
12368,17,Illinois,Park City
12369,17,Illinois,Parkersburg village
12370,17,Illinois,Park Forest village
12372,17,Illinois,Patoka village
12373,17,Illinois,Pawnee village
12374,17,Illinois,Paw Paw village
12376,17,Illinois,Payson village
12377,17,Illinois,Pearl village
12378,17,Illinois,Pearl City village
12379,17,Illinois,Pecatonica village
12382,17,Illinois,Peoria Heights village
12383,17,Illinois,Peotone village
12384,17,Illinois,Percy village
12385,17,Illinois,Perry village
12387,17,Illinois,Pesotum village
12389,17,Illinois,Phillipstown village
12390,17,Illinois,Philo village
12391,17,Illinois,Phoenix village
12392,17,Illinois,Pierron village
12394,17,Illinois,Pingree Grove village
12395,17,Illinois,Piper City village
12396,17,Illinois,Pittsburg village
12398,17,Illinois,Plainfield village
12399,17,Illinois,Plainville village
12401,17,Illinois,Plattville village
12402,17,Illinois,Pleasant Hill village
12403,17,Illinois,Pleasant Plains village
12404,17,Illinois,Plymouth village
12405,17,Illinois,Pocahontas village
12408,17,Illinois,Pontoon Beach village
12409,17,Illinois,Pontoosuc village
12410,17,Illinois,Poplar Grove village
12411,17,Illinois,Port Barrington village
12412,17,Illinois,Port Byron village
12413,17,Illinois,Posen village
12414,17,Illinois,Potomac village
12415,17,Illinois,Prairie City village
12416,17,Illinois,Prairie du Rocher village
12417,17,Illinois,Prairie Grove village
12419,17,Illinois,Princeville village
12422,17,Illinois,Pulaski village
12424,17,Illinois,Radom village
12425,17,Illinois,Raleigh village
12426,17,Illinois,Ramsey village
12427,17,Illinois,Rankin village
12428,17,Illinois,Ransom village
12429,17,Illinois,Rantoul village
12430,17,Illinois,Rapids City village
12431,17,Illinois,Raritan village
12432,17,Illinois,Raymond village
12434,17,Illinois,Reddick village
12435,17,Illinois,Redmon village
12436,17,Illinois,Reynolds village
12437,17,Illinois,Richmond village
12438,17,Illinois,Richton Park village
12439,17,Illinois,Richview village
12440,17,Illinois,Ridge Farm village
12441,17,Illinois,Ridgway village
12442,17,Illinois,Ridott village
12443,17,Illinois,Ringwood village
12444,17,Illinois,Rio village
12445,17,Illinois,Ripley village
12446,17,Illinois,Riverdale village
12447,17,Illinois,River Forest village
12448,17,Illinois,River Grove village
12449,17,Illinois,Riverside village
12450,17,Illinois,Riverton village
12451,17,Illinois,Riverwoods village
12452,17,Illinois,Roanoke village
12453,17,Illinois,Robbins village
12454,17,Illinois,Roberts village
12457,17,Illinois,Rochester village
12458,17,Illinois,Rockbridge village
12459,17,Illinois,Rock City village
12460,17,Illinois,Rockdale village
12464,17,Illinois,Rockton village
12465,17,Illinois,Rockwood village
12467,17,Illinois,Romeoville village
12469,17,Illinois,Roscoe village
12470,17,Illinois,Rose Hill village
12471,17,Illinois,Roselle village
12472,17,Illinois,Rosemont village
12473,17,Illinois,Roseville village
12475,17,Illinois,Rossville village
12476,17,Illinois,Round Lake village
12477,17,Illinois,Round Lake Beach village
12478,17,Illinois,Round Lake Heights village
12479,17,Illinois,Round Lake Park village
12480,17,Illinois,Roxana village
12481,17,Illinois,Royal village
12482,17,Illinois,Royal Lakes village
12483,17,Illinois,Royalton village
12484,17,Illinois,Ruma village
12486,17,Illinois,Russellville village
12487,17,Illinois,Rutland village
12488,17,Illinois,Sadorus village
12489,17,Illinois,Sailor Springs village
12504,17,Illinois,Sammons Point village
12505,17,Illinois,Sandoval village
12507,17,Illinois,San Jose village
12508,17,Illinois,Sauget village
12509,17,Illinois,Sauk Village village
12510,17,Illinois,Saunemin village
12512,17,Illinois,Savoy village
12513,17,Illinois,Sawyerville village
12514,17,Illinois,Saybrook village
12515,17,Illinois,Scales Mound village
12516,17,Illinois,Schaumburg village
12517,17,Illinois,Schiller Park village
12518,17,Illinois,Schram City village
12519,17,Illinois,Sciota village
12520,17,Illinois,Scottville village
12521,17,Illinois,Seaton village
12522,17,Illinois,Seatonville village
12523,17,Illinois,Secor village
12524,17,Illinois,Seneca village
12526,17,Illinois,Shabbona village
12527,17,Illinois,Shannon village
12529,17,Illinois,Sheffield village
12531,17,Illinois,Sheldon village
12532,17,Illinois,Sheridan village
12533,17,Illinois,Sherman village
12534,17,Illinois,Sherrard village
12535,17,Illinois,Shiloh village
12537,17,Illinois,Shorewood village
12538,17,Illinois,Shumway village
12539,17,Illinois,Sibley village
12540,17,Illinois,Sidell village
12541,17,Illinois,Sidney village
12544,17,Illinois,Simpson village
12545,17,Illinois,Sims village
12546,17,Illinois,Skokie village
12547,17,Illinois,Sleepy Hollow village
12548,17,Illinois,Smithboro village
12549,17,Illinois,Smithfield village
12550,17,Illinois,Smithton village
12551,17,Illinois,Somonauk village
12552,17,Illinois,Sorento village
12553,17,Illinois,South Barrington village
12555,17,Illinois,South Chicago Heights village
12556,17,Illinois,South Elgin village
12557,17,Illinois,Southern View village
12558,17,Illinois,South Holland village
12559,17,Illinois,South Jacksonville village
12560,17,Illinois,South Pekin village
12561,17,Illinois,South Roxana village
12562,17,Illinois,South Wilmington village
12563,17,Illinois,Sparland village
12565,17,Illinois,Spaulding village
12566,17,Illinois,Spillertown village
12567,17,Illinois,Spring Bay village
12568,17,Illinois,Springerton village
12570,17,Illinois,Spring Grove village
12572,17,Illinois,Standard village
12573,17,Illinois,Standard City village
12574,17,Illinois,Stanford village
12576,17,Illinois,Steeleville village
12577,17,Illinois,Steger village
12579,17,Illinois,Steward village
12580,17,Illinois,Stewardson village
12581,17,Illinois,Stickney village
12582,17,Illinois,Stillman Valley village
12583,17,Illinois,Stockton village
12584,17,Illinois,Stonefort village
12585,17,Illinois,Stone Park village
12586,17,Illinois,Stonington village
12587,17,Illinois,Stoy village
12588,17,Illinois,Strasburg village
12589,17,Illinois,Strawn village
12590,17,Illinois,Streamwood village
12592,17,Illinois,Stronghurst village
12593,17,Illinois,Sublette village
12594,17,Illinois,Sugar Grove village
12596,17,Illinois,Summerfield village
12597,17,Illinois,Summit village
12599,17,Illinois,Sun River Terrace village
12600,17,Illinois,Swansea village
12602,17,Illinois,Symerton village
12603,17,Illinois,Table Grove village
12604,17,Illinois,Tallula village
12605,17,Illinois,Tamaroa village
12606,17,Illinois,Tamms village
12607,17,Illinois,Tampico village
12608,17,Illinois,Taylor Springs village
12610,17,Illinois,Tennessee village
12611,17,Illinois,Teutopolis village
12612,17,Illinois,Thawville village
12613,17,Illinois,Thayer village
12614,17,Illinois,Thebes village
12615,17,Illinois,Third Lake village
12616,17,Illinois,Thomasboro village
12617,17,Illinois,Thompsonville village
12618,17,Illinois,Thomson village
12619,17,Illinois,Thornton village
12620,17,Illinois,Tilden village
12621,17,Illinois,Tilton village
12622,17,Illinois,Timberlane village
12623,17,Illinois,Time village
12624,17,Illinois,Tinley Park village
12625,17,Illinois,Tiskilwa village
12626,17,Illinois,Toledo village
12627,17,Illinois,Tolono village
12629,17,Illinois,Tonica village
12630,17,Illinois,Topeka village
12632,17,Illinois,Tovey village
12633,17,Illinois,Towanda village
12634,17,Illinois,Tower Hill village
12635,17,Illinois,Tower Lakes village
12636,17,Illinois,Tremont village
12638,17,Illinois,Trout Valley village
12640,17,Illinois,Troy Grove village
12642,17,Illinois,Ullin village
12643,17,Illinois,Union village
12644,17,Illinois,Union Hill village
12645,17,Illinois,University Park village
12647,17,Illinois,Ursa village
12648,17,Illinois,Valier village
12649,17,Illinois,Valley City village
12650,17,Illinois,Valmeyer village
12652,17,Illinois,Varna village
12653,17,Illinois,Venedy village
12655,17,Illinois,Vergennes village
12656,17,Illinois,Vermilion village
12657,17,Illinois,Vermont village
12658,17,Illinois,Vernon village
12659,17,Illinois,Vernon Hills village
12660,17,Illinois,Verona village
12661,17,Illinois,Versailles village
12662,17,Illinois,Victoria village
12665,17,Illinois,Villa Park village
12666,17,Illinois,Viola village
12668,17,Illinois,Virgil village
12670,17,Illinois,Volo village
12671,17,Illinois,Wadsworth village
12672,17,Illinois,Waggoner village
12673,17,Illinois,Walnut village
12674,17,Illinois,Walnut Hill village
12675,17,Illinois,Walshville village
12676,17,Illinois,Waltonville village
12677,17,Illinois,Wamac
12678,17,Illinois,Wapella village
12679,17,Illinois,Warren village
12680,17,Illinois,Warrensburg village
12683,17,Illinois,Washburn village
12685,17,Illinois,Washington Park village
12686,17,Illinois,Wataga village
12688,17,Illinois,Waterman village
12690,17,Illinois,Watson village
12691,17,Illinois,Wauconda village
12694,17,Illinois,Wayne village
12695,17,Illinois,Wayne City village
12696,17,Illinois,Waynesville village
12697,17,Illinois,Weldon village
12700,17,Illinois,Wenonah village
12701,17,Illinois,West Brooklyn village
12702,17,Illinois,Westchester village
12704,17,Illinois,West City village
12705,17,Illinois,West Dundee village
12706,17,Illinois,Western Springs village
12707,17,Illinois,Westfield village
12709,17,Illinois,Westmont village
12710,17,Illinois,West Peoria
12711,17,Illinois,West Point village
12712,17,Illinois,West Salem village
12713,17,Illinois,Westville village
12715,17,Illinois,Wheeler village
12716,17,Illinois,Wheeling village
12717,17,Illinois,White City village
12719,17,Illinois,Williamsfield village
12720,17,Illinois,Williamson village
12721,17,Illinois,Williamsville village
12722,17,Illinois,Willisville village
12723,17,Illinois,Willowbrook village
12724,17,Illinois,Willow Hill village
12725,17,Illinois,Willow Springs village
12726,17,Illinois,Wilmette village
12727,17,Illinois,Wilmington village
12729,17,Illinois,Wilsonville village
12731,17,Illinois,Windsor village
12733,17,Illinois,Winfield village
12734,17,Illinois,Winnebago village
12735,17,Illinois,Winnetka village
12736,17,Illinois,Winslow village
12737,17,Illinois,Winthrop Harbor village
12739,17,Illinois,Wonder Lake village
12741,17,Illinois,Woodhull village
12742,17,Illinois,Woodland village
12743,17,Illinois,Woodlawn village
12744,17,Illinois,Woodridge village
12746,17,Illinois,Woodson village
12748,17,Illinois,Worden village
12749,17,Illinois,Worth village
12750,17,Illinois,Wyanet village
12752,17,Illinois,Xenia village
12753,17,Illinois,Yale village
12754,17,Illinois,Yates City village
12759,18,Kentucky,Adairville
12760,18,Kentucky,Adams
12761,18,Kentucky,Adolphus
12762,18,Kentucky,Ages Brookside
12766,18,Kentucky,Allensville
12769,18,Kentucky,Alvaton
12770,18,Kentucky,Annville
12771,18,Kentucky,Argillite
12772,18,Kentucky,Arjay
12774,18,Kentucky,Artemus
12775,18,Kentucky,Ary
12776,18,Kentucky,Ashcamp
12777,18,Kentucky,Asher
12783,18,Kentucky,Auxier
12784,18,Kentucky,Avawam
12786,18,Kentucky,Bandana
12787,18,Kentucky,Banner
12788,18,Kentucky,Barbourville
12789,18,Kentucky,Bardstown
12790,18,Kentucky,Bardwell
12791,18,Kentucky,Barlow
12792,18,Kentucky,Baskett
12793,18,Kentucky,Battletown
12795,18,Kentucky,Bays
12796,18,Kentucky,Bear Branch
12797,18,Kentucky,Beattyville
12799,18,Kentucky,Beauty
12801,18,Kentucky,Beaver Dam
12803,18,Kentucky,Bee Spring
12804,18,Kentucky,Beech Creek
12806,18,Kentucky,Beechmont
12807,18,Kentucky,Belcher
12808,18,Kentucky,Belfry
12810,18,Kentucky,Belton
12811,18,Kentucky,Benham
12813,18,Kentucky,Berea
12816,18,Kentucky,Bethelridge
12818,18,Kentucky,Betsy Layne
12820,18,Kentucky,Bevinsville
12821,18,Kentucky,Big Clifty
12823,18,Kentucky,Big Laurel
12824,18,Kentucky,Bighill
12825,18,Kentucky,Bimble
12826,18,Kentucky,Blackey
12827,18,Kentucky,Blackford
12828,18,Kentucky,Blaine
12829,18,Kentucky,Bledsoe
12833,18,Kentucky,Bonnieville
12834,18,Kentucky,Bonnyman
12836,18,Kentucky,Boons Camp
12839,18,Kentucky,Bradfordsville
12840,18,Kentucky,Brandenburg
12841,18,Kentucky,Breeding
12843,18,Kentucky,Brodhead
12844,18,Kentucky,Bronston
12847,18,Kentucky,Browder
12849,18,Kentucky,Bryants Store
12850,18,Kentucky,Bryantsville
12851,18,Kentucky,Buckhorn
12854,18,Kentucky,Bulan
12855,18,Kentucky,Burdine
12856,18,Kentucky,Burgin
12857,18,Kentucky,Burkesville
12859,18,Kentucky,Burna
12861,18,Kentucky,Bush
12862,18,Kentucky,Busy
12864,18,Kentucky,Bypro
12865,18,Kentucky,Cadiz
12867,18,Kentucky,California
12868,18,Kentucky,Calvert City
12869,18,Kentucky,Calvin
12871,18,Kentucky,Campbellsville
12872,18,Kentucky,Campton
12873,18,Kentucky,Canada
12874,18,Kentucky,Cane Valley
12875,18,Kentucky,Caneyville
12876,18,Kentucky,Canmer
12877,18,Kentucky,Cannel City
12878,18,Kentucky,Cannon
12880,18,Kentucky,Carrie
12882,18,Kentucky,Carter
12883,18,Kentucky,Catlettsburg
12885,18,Kentucky,Cawood
12886,18,Kentucky,Cecilia
12888,18,Kentucky,Centertown
12890,18,Kentucky,Cerulean
12892,18,Kentucky,Chappell
12893,18,Kentucky,Chavies
12894,18,Kentucky,Clarkson
12897,18,Kentucky,Clayhole
12899,18,Kentucky,Cleaton
12901,18,Kentucky,Clifty
12903,18,Kentucky,Closplint
12904,18,Kentucky,Cloverport
12905,18,Kentucky,Coalgood
12906,18,Kentucky,Coldiron
12910,18,Kentucky,Corbin
12912,18,Kentucky,Cornettsville
12915,18,Kentucky,Coxs Creek
12916,18,Kentucky,Crab Orchard
12917,18,Kentucky,Cranks
12918,18,Kentucky,Crayne
12919,18,Kentucky,Crestwood
12920,18,Kentucky,Crittenden
12922,18,Kentucky,Crofton
12923,18,Kentucky,Cromona
12925,18,Kentucky,Cub Run
12928,18,Kentucky,Curdsville
12929,18,Kentucky,Custer
12933,18,Kentucky,David
12934,18,Kentucky,Dawson Springs
12935,18,Kentucky,Dayhoit
12937,18,Kentucky,De Mossville
12938,18,Kentucky,Deane
12939,18,Kentucky,Debord
12940,18,Kentucky,Delphia
12941,18,Kentucky,Dema
12942,18,Kentucky,Denniston
12946,18,Kentucky,Dice
12948,18,Kentucky,Dorton
12951,18,Kentucky,Drakesboro
12952,18,Kentucky,Drift
12953,18,Kentucky,Dry Ridge
12954,18,Kentucky,Dubre
12955,18,Kentucky,Dunbar
12957,18,Kentucky,Dunmor
12958,18,Kentucky,Dunnville
12959,18,Kentucky,Dwale
12960,18,Kentucky,Dwarf
12961,18,Kentucky,Dycusburg
12962,18,Kentucky,Earlington
12963,18,Kentucky,East Bernstadt
12965,18,Kentucky,Eastern
12966,18,Kentucky,Eastview
12967,18,Kentucky,Eastwood
12969,18,Kentucky,Edmonton
12970,18,Kentucky,Eighty Eight
12971,18,Kentucky,Ekron
12973,18,Kentucky,Elizaville
12975,18,Kentucky,Elkfork
12976,18,Kentucky,Elkhorn City
12978,18,Kentucky,Elliottville
12981,18,Kentucky,Emlyn
12982,18,Kentucky,Emmalena
12983,18,Kentucky,Eolia
12984,18,Kentucky,Eriline
12985,18,Kentucky,Erlanger
12986,18,Kentucky,Ermine
12987,18,Kentucky,Essie
12988,18,Kentucky,Etoile
12989,18,Kentucky,Eubank
12990,18,Kentucky,Evarts
12992,18,Kentucky,Ezel
12993,18,Kentucky,Fairdale
12996,18,Kentucky,Falcon
12997,18,Kentucky,Fall Rock
12998,18,Kentucky,Falls Of Rough
13000,18,Kentucky,Fancy Farm
13001,18,Kentucky,Farmers
13003,18,Kentucky,Fedscreek
13005,18,Kentucky,Finchville
13006,18,Kentucky,Fisherville
13007,18,Kentucky,Fisty
13008,18,Kentucky,Flat Lick
13009,18,Kentucky,Flatgap
13010,18,Kentucky,Flatwoods
13011,18,Kentucky,Flemingsburg
13013,18,Kentucky,Fords Branch
13014,18,Kentucky,Fordsville
13015,18,Kentucky,Forest Hills
13016,18,Kentucky,Fort Campbell
13017,18,Kentucky,Fort Knox
13019,18,Kentucky,Foster
13020,18,Kentucky,Fountain Run
13021,18,Kentucky,Fourmile
13022,18,Kentucky,Frakes
13026,18,Kentucky,Freeburn
13027,18,Kentucky,Frenchburg
13028,18,Kentucky,Ft Mitchell
13031,18,Kentucky,Gapville
13034,18,Kentucky,Garrard
13037,18,Kentucky,Gays Creek
13040,18,Kentucky,Ghent
13041,18,Kentucky,Gilbertsville
13042,18,Kentucky,Girdler
13043,18,Kentucky,Glasgow
13046,18,Kentucky,Glens Fork
13048,18,Kentucky,Goose Rock
13051,18,Kentucky,Gracey
13052,18,Kentucky,Gradyville
13054,18,Kentucky,Grahn
13055,18,Kentucky,Grand Rivers
13056,18,Kentucky,Gravel Switch
13058,18,Kentucky,Gray Hawk
13059,18,Kentucky,Grays Knob
13061,18,Kentucky,Green Road
13065,18,Kentucky,Grethel
13066,18,Kentucky,Gulston
13067,18,Kentucky,Gunlock
13068,18,Kentucky,Guston
13069,18,Kentucky,Guthrie
13070,18,Kentucky,Hagerhill
13071,18,Kentucky,Hallie
13073,18,Kentucky,Hanson
13074,18,Kentucky,Happy
13075,18,Kentucky,Hardburly
13079,18,Kentucky,Hardyville
13081,18,Kentucky,Harned
13082,18,Kentucky,Harold
13083,18,Kentucky,Harrods Creek
13086,18,Kentucky,Hawesville
13087,18,Kentucky,Hazard
13088,18,Kentucky,Hazel
13091,18,Kentucky,Heidelberg
13092,18,Kentucky,Heidrick
13093,18,Kentucky,Hellier
13094,18,Kentucky,Helton
13097,18,Kentucky,Hestand
13098,18,Kentucky,Hi Hat
13100,18,Kentucky,Hickory
13103,18,Kentucky,Hima
13104,18,Kentucky,Hindman
13105,18,Kentucky,Hinkle
13106,18,Kentucky,Hiseville
13107,18,Kentucky,Hitchins
13108,18,Kentucky,Hodgenville
13110,18,Kentucky,Holmes Mill
13112,18,Kentucky,Hopkinsville
13113,18,Kentucky,Horse Branch
13114,18,Kentucky,Horse Cave
13115,18,Kentucky,Hoskinston
13116,18,Kentucky,Huddy
13118,18,Kentucky,Hueysville
13119,18,Kentucky,Hulen
13120,18,Kentucky,Hustonville
13121,18,Kentucky,Hyden
13123,18,Kentucky,Inez
13124,18,Kentucky,Ingram
13127,18,Kentucky,Island
13128,18,Kentucky,Island City
13129,18,Kentucky,Isom
13130,18,Kentucky,Isonville
13131,18,Kentucky,Ivel
13132,18,Kentucky,Jackhorn
13135,18,Kentucky,Jeff
13137,18,Kentucky,Jenkins
13138,18,Kentucky,Jeremiah
13139,18,Kentucky,Jetson
13140,18,Kentucky,Jonancy
13143,18,Kentucky,Keaton
13144,18,Kentucky,Keavy
13147,18,Kentucky,Kenvir
13148,18,Kentucky,Kettle Island
13149,18,Kentucky,Kevil
13150,18,Kentucky,Kimper
13151,18,Kentucky,Kings Mountain
13152,18,Kentucky,Kirksey
13154,18,Kentucky,Knifley
13155,18,Kentucky,Knob Lick
13156,18,Kentucky,Krypton
13157,18,Kentucky,Kuttawa
13158,18,Kentucky,La Center
13161,18,Kentucky,Lackey
13164,18,Kentucky,Latonia
13167,18,Kentucky,Lebanon Junction
13168,18,Kentucky,Leburn
13169,18,Kentucky,Ledbetter
13170,18,Kentucky,Leitchfield
13171,18,Kentucky,Lejunior
13172,18,Kentucky,Letcher
13173,18,Kentucky,Lewisburg
13174,18,Kentucky,Lewisport
13177,18,Kentucky,Lick Creek
13178,18,Kentucky,Lily
13179,18,Kentucky,Linefork
13180,18,Kentucky,Littcarr
13185,18,Kentucky,Lone
13187,18,Kentucky,Loretto
13188,18,Kentucky,Lost Creek
13189,18,Kentucky,Louisa
13191,18,Kentucky,Lovelaceville
13192,18,Kentucky,Lovely
13193,18,Kentucky,Lowes
13194,18,Kentucky,Lowmansville
13195,18,Kentucky,Loyall
13197,18,Kentucky,Lynch
13199,18,Kentucky,Maceo
13200,18,Kentucky,Mackville
13201,18,Kentucky,Madisonville
13203,18,Kentucky,Majestic
13204,18,Kentucky,Mallie
13206,18,Kentucky,Mammoth Cave
13208,18,Kentucky,Manitou
13209,18,Kentucky,Mannsville
13210,18,Kentucky,Maple Mount
13212,18,Kentucky,Marrowbone
13213,18,Kentucky,Marshes Siding
13214,18,Kentucky,Martha
13216,18,Kentucky,Mary Alice
13218,18,Kentucky,Masonic Home
13220,18,Kentucky,Mayking
13221,18,Kentucky,Mayslick
13223,18,Kentucky,Mazie
13224,18,Kentucky,Mc Andrews
